"MATNR","TO_CHAR(ERDAT,'YYYYMMDD')","KWMENG","SEND_LOCID","ABC_HITS_NETWORK","ABC_COST","ABC_DEMAND","P4","END_DATE","HOSTPLANNERCODEID"
"0AM300066C 009","20171211","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170206","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20160513","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20171027","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20181115","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20171024","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180713","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170315","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180523","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180315","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180605","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20190505","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180410","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180202","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170623","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170411","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20171103","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170307","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180313","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180314","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20171109","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20161121","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170216","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20161122","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20160921","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20160905","2","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20160905","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180916","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20181015","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20190121","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180316","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20181129","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170203","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170412","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180408","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180330","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180411","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170817","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170207","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20171009","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20171127","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20161214","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180521","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170705","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20161219","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20171109","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20161130","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170605","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180925","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170401","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170515","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20160908","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180326","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20171205","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20160729","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170621","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20160921","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20181227","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20190125","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20160615","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20190121","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180907","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20190114","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180416","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180825","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20181206","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170904","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170207","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170406","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20171010","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180327","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170215","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20161110","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20160823","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20190226","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180822","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20190212","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180523","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170714","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170616","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20171017","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20181126","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170321","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20171010","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20210413","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20210317","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20210316","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20210315","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20210310","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20220223","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20210827","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20210831","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20210827","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20210816","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20210824","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20210824","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20210823","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20210806","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20210806","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20210723","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20210723","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20210722","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20230823","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20200527","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20200527","2","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180906","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180703","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20181205","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20181029","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180227","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180808","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170907","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170204","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180411","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170628","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170505","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20160812","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170713","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20161118","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170522","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20181010","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180306","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20171227","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20190425","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20190201","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170314","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180830","1","1000-1","F","A","SLOW","3","0816","048"
"02E300066L 00V","20190822","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20180822","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20190526","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20180508","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20200501","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20200430","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20200309","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20200312","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20200311","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20200311","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20200311","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20200310","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20191115","2","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20191117","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20191014","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20191014","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20191016","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20191016","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20191017","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20191017","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20191015","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20191015","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20191016","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20191015","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20191015","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20190904","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20190904","2","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20190905","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20190905","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20180226","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20190903","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20190903","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20190903","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20190903","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20190902","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20181226","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20190327","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20180725","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20190110","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20180709","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20190515","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20180906","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20190122","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20220726","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20210416","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20180523","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20181101","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20181101","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20181109","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20180831","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20190219","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20181023","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20190116","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20171219","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20180821","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20190404","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20190311","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20190405","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20181016","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20190506","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20190108","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20200413","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20190226","2","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20181114","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20180806","2","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20190416","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20181102","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20180925","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20190401","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20190122","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20210727","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20210728","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20210701","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20210628","2","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20210628","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20210628","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20210621","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20210621","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20210615","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20210615","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20210615","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20210525","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20210524","2","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20210523","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20200603","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20200602","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20200604","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20190305","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20190123","2","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20190523","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20190218","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20181022","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20181123","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20181219","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20181206","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20220209","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20190313","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20181124","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20181011","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20190801","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20190801","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20190731","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20181226","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20190417","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20181016","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20190529","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20180316","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20190520","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20180925","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20180803","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20181129","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20180809","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20181221","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20180426","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20181120","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20190523","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20180612","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20210412","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20210415","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20210414","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20210414","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20210414","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20210414","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20210413","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20210412","1","1000-1","F","A","SLOW","3","0719","048"
"02E300066L 00V","20210315","1","1000-1","F","A","SLOW","3","0719","048"
